,pre,post,sections
2888,RIAL,ADFL,68
2889,RIAL,AFDL,2
2890,RIAL,AINR,7
2891,RIAL,ALNL,5
2892,RIAL,AQR,9
2893,RIAL,AUAL,64
2894,RIAL,AVER,11
2895,RIAL,AVHR,1
2896,RIAL,AWAL,2
2897,RIAL,BAGR,28
2898,RIAL,CEPDL,18
2899,RIAL,CEPDR,12
2900,RIAL,CEPVL,42
2901,RIAL,CEPVR,2
2902,RIAL,DVA,7
2903,RIAL,FLPL,4
2904,RIAL,FLPR,2
2905,RIAL,IL1L,9
2906,RIAL,IL1R,4
2907,RIAL,IL1VL,1
2908,RIAL,IL2VL,2
2909,RIAL,OLLL,1
2910,RIAL,OLQVL,2
2911,RIAL,PVPL,1
2912,RIAL,RIBL,76
2913,RIAL,RICL,1
2914,RIAL,RICR,3
2915,RIAL,RIFL,7
2916,RIAL,RIGL,10
2917,RIAL,RIH,60
2918,RIAL,RIML,43
2919,RIAL,RIR,30
2920,RIAL,RIS,4
2921,RIAL,RIVL,42
2922,RIAL,RIVR,27
2923,RIAL,RMDDL,111
2924,RIAL,RMDDR,57
2925,RIAL,RMDL,67
2926,RIAL,RMDR,45
2927,RIAL,RMDVL,93
2928,RIAL,RMDVR,77
2929,RIAL,RMFL,9
2930,RIAL,SAADL,25
2931,RIAL,SAAVL,10
2932,RIAL,SDQL,7
2933,RIAL,SDQR,9
2934,RIAL,SIADL,5
2935,RIAL,SIADR,1
2936,RIAL,SIAVL,10
2937,RIAL,SIAVR,24
2938,RIAL,SIBDL,20
2939,RIAL,SIBVL,23
2940,RIAL,SMBDL,39
2941,RIAL,SMBDR,1
2942,RIAL,SMBVL,48
2943,RIAL,SMBVR,4
2944,RIAL,SMDDL,66
2945,RIAL,SMDDR,52
2946,RIAL,SMDVL,71
2947,RIAL,SMDVR,88
2948,RIAL,URYVL,10
2949,RIAL,VB01,4
2950,RIAR,ADAR,9
2951,RIAR,ADER,6
2952,RIAR,ADFR,83
2953,RIAR,AINL,9
2954,RIAR,AQR,6
2955,RIAR,ASEL,8
2956,RIAR,AUAR,66
2957,RIAR,AVEL,33
2958,RIAR,AVKR,1
2959,RIAR,AWAR,3
2960,RIAR,BAGL,34
2961,RIAR,CEPDL,4
2962,RIAR,CEPDR,12
2963,RIAR,CEPVR,53
2964,RIAR,DVA,15
2965,RIAR,DVC,1
2966,RIAR,IL1L,4
2967,RIAR,IL1R,6
2968,RIAR,IL1VR,1
2969,RIAR,IL2VR,4
2970,RIAR,OLQVR,2
2971,RIAR,PVPR,6
2972,RIAR,RIAL,116
2973,RIAR,RIBR,59
2974,RIAR,RICL,3
2975,RIAR,RIFR,3
2976,RIAR,RIGR,25
2977,RIAR,RIH,62
2978,RIAR,RIMR,39
2979,RIAR,RIR,22
2980,RIAR,RIVL,18
2981,RIAR,RIVR,46
2982,RIAR,RMDDL,51
2983,RIAR,RMDDR,122
2984,RIAR,RMDL,52
2985,RIAR,RMDR,56
2986,RIAR,RMDVL,71
2987,RIAR,RMDVR,79
2988,RIAR,RMFL,1
2989,RIAR,RMFR,4
2990,RIAR,SAADR,27
2991,RIAR,SAAVL,3
2992,RIAR,SAAVR,20
2993,RIAR,SDQL,8
2994,RIAR,SDQR,11
2995,RIAR,SIADL,2
2996,RIAR,SIADR,11
2997,RIAR,SIAVL,23
2998,RIAR,SIAVR,30
2999,RIAR,SIBDR,6
3000,RIAR,SIBVL,1
3001,RIAR,SIBVR,29
3002,RIAR,SMBDL,4
3003,RIAR,SMBDR,27
3004,RIAR,SMBVL,9
3005,RIAR,SMBVR,24
3006,RIAR,SMDDL,55
3007,RIAR,SMDDR,69
3008,RIAR,SMDVL,93
3009,RIAR,SMDVR,51
3010,RIAR,URAVR,2
3011,RIAR,URYVR,7
3012,RIBL,ADFL,28
3013,RIBL,AFDL,4
3014,RIBL,AINL,9
3015,RIBL,AINR,63
3016,RIBL,AQR,1
3017,RIBL,ASEL,6
3018,RIBL,ASJL,13
3019,RIBL,AUAL,123
3020,RIBL,AUAR,11
3021,RIBL,AVEL,16
3022,RIBL,AVER,82
3023,RIBL,AVKL,7
3024,RIBL,AVKR,2
3025,RIBL,AVL,11
3026,RIBL,AWAL,6
3027,RIBL,BAGL,26
3028,RIBL,BAGR,55
3029,RIBL,CEPDL,7
3030,RIBL,CEPVL,27
3031,RIBL,DVC,13
3032,RIBL,IL1DL,6
3033,RIBL,IL1L,6
3034,RIBL,IL1VL,1
3035,RIBL,IL2DL,5
3036,RIBL,OLLL,59
3037,RIBL,OLLR,2
3038,RIBL,OLQDL,9
3039,RIBL,OLQVL,18
3040,RIBL,PVT,11
3041,RIBL,RID,9
3042,RIBL,RIGL,10
3043,RIBL,RIH,41
3044,RIBL,RIML,59
3045,RIBL,RIMR,6
3046,RIBL,RIS,90
3047,RIBL,RIVL,3
3048,RIBL,RMDDL,2
3049,RIBL,RMDL,1
3050,RIBL,RMDR,17
3051,RIBL,RMED,15
3052,RIBL,RMEL,18
3053,RIBL,RMEV,15
3054,RIBL,RMFR,4
3055,RIBL,SAADR,3
3056,RIBL,SIADL,10
3057,RIBL,SIADR,7
3058,RIBL,SIAVL,4
3059,RIBL,SIBDL,1
3060,RIBL,SIBVL,6
3061,RIBL,SIBVR,5
3062,RIBL,SMBDL,3
3063,RIBL,SMDDL,13
3064,RIBL,SMDDR,13
3065,RIBL,SMDVL,14
3066,RIBL,SMDVR,32
3067,RIBL,URADL,1
3068,RIBL,URAVL,2
3069,RIBL,URYDL,35
3070,RIBL,URYVL,48
3071,RIBR,ADFR,24
3072,RIBR,AFDR,6
3073,RIBR,AINL,80
3074,RIBR,AINR,5
3075,RIBR,AQR,2
3076,RIBR,ASEL,1
3077,RIBR,ASER,2
3078,RIBR,ASJR,13
3079,RIBR,AUAL,2
3080,RIBR,AUAR,137
3081,RIBR,AVEL,68
3082,RIBR,AVER,16
3083,RIBR,AVKR,6
3084,RIBR,AVL,22
3085,RIBR,AWAR,1
3086,RIBR,BAGL,54
3087,RIBR,BAGR,21
3088,RIBR,CEPDR,12
3089,RIBR,CEPVR,9
3090,RIBR,DVA,20
3091,RIBR,DVC,12
3092,RIBR,IL1DR,4
3093,RIBR,IL1R,8
3094,RIBR,IL2DR,4
3095,RIBR,OLLL,5
3096,RIBR,OLLR,59
3097,RIBR,OLQDR,4
3098,RIBR,OLQVR,17
3099,RIBR,PVT,10
3100,RIBR,RIBL,15
3101,RIBR,RICL,1
3102,RIBR,RID,3
3103,RIBR,RIGR,8
3104,RIBR,RIH,50
3105,RIBR,RIML,2
3106,RIBR,RIMR,64
3107,RIBR,RIS,97
3108,RIBR,RIVR,5
3109,RIBR,RMDDR,2
3110,RIBR,RMDL,24
3111,RIBR,RMDVR,5
3112,RIBR,RMED,21
3113,RIBR,RMER,15
3114,RIBR,RMEV,10
3115,RIBR,RMFL,21
3116,RIBR,SIADR,8
3117,RIBR,SIAVR,3
3118,RIBR,SIBDR,6
3119,RIBR,SIBVR,6
3120,RIBR,SMBDR,6
3121,RIBR,SMDDL,16
3122,RIBR,SMDDR,8
3123,RIBR,SMDVL,29
3124,RIBR,SMDVR,7
3125,RIBR,URAVR,6
3126,RIBR,URYDR,41
3127,RIBR,URYVR,48
3128,RICL,RICR,93
3129,RICL,RID,31
3130,RICL,RIPL,9
3131,RICL,RIPR,3
3132,RICL,URBL,23
3133,RICL,URBR,26
3134,RICL,VB02,7
3135,RICR,RID,12
3136,RICR,RIPL,4
3137,RICR,RIPR,8
3138,RICR,SABD,7
3139,RICR,URBL,15
3140,RICR,URBR,23
3141,RID,PVQL,15
3142,RID,RIFL,4
3143,RID,RIFR,3
3144,RID,RIGL,10
3145,RID,RIGR,11
3146,RID,RIPL,6
3147,RID,RMED,20
3148,RID,RMEV,6
3149,RID,URBL,1
3150,RIFL,PVQL,67
3151,RIFL,RIFR,3
3152,RIFL,RIR,4
3153,RIFR,PVQR,106
3154,RIFR,RIPR,4
3155,RIGL,RIGR,72
3156,RIGL,RIR,44
3157,RIGL,RMEV,25
3158,RIGL,VB01,13
3159,RIGR,RIR,13
3160,RIGR,RMED,7
3161,RIGR,RMER,1
3162,RIGR,RMEV,31
3163,RIGR,VC01,38
3164,RIH,ADEL,37
3165,RIH,ADER,33
3166,RIH,AIML,28
3167,RIH,AUAL,6
3168,RIH,AUAR,16
3169,RIH,AVKR,10
3170,RIH,AVL,14
3171,RIH,AVM,5
3172,RIH,BAGL,3
3173,RIH,BAGR,19
3174,RIH,CEPDL,12
3175,RIH,CEPDR,8
3176,RIH,CEPVL,10
3177,RIH,CEPVR,24
3178,RIH,DVC,1
3179,RIH,FLPL,21
3180,RIH,FLPR,24
3181,RIH,IL1DL,2
3182,RIH,IL1DR,1
3183,RIH,IL1VL,8
3184,RIH,IL1VR,26
3185,RIH,IL2DL,10
3186,RIH,IL2DR,15
3187,RIH,IL2VL,23
3188,RIH,IL2VR,26
3189,RIH,OLLR,3
3190,RIH,OLQDL,29
3191,RIH,OLQDR,26
3192,RIH,OLQVL,34
3193,RIH,OLQVR,42
3194,RIH,RIGL,23
3195,RIH,RIGR,39
3196,RIH,RIPL,46
3197,RIH,RIPR,40
3198,RIH,RIR,62
3199,RIH,RMED,24
3200,RIH,RMEL,37
3201,RIH,RMER,30
3202,RIH,RMEV,115
3203,RIH,RMFL,27
3204,RIH,RMFR,27
3205,RIH,URADL,16
3206,RIH,URADR,4
3207,RIH,URAVL,21
3208,RIH,URAVR,25
3209,RIH,URYDL,8
3210,RIH,URYVL,20
3211,RIH,URYVR,38
3212,RIH,VB01,8
3213,RIML,ADAL,54
3214,RIML,ADFL,1
3215,RIML,AINR,7
3216,RIML,ALNR,8
3217,RIML,ASJL,1
3218,RIML,AUAL,25
3219,RIML,AVEL,32
3220,RIML,AVER,30
3221,RIML,AVFL,46
3222,RIML,AVFR,5
3223,RIML,AVHR,12
3224,RIML,AVJR,10
3225,RIML,AVKL,50
3226,RIML,AVKR,60
3227,RIML,AVL,3
3228,RIML,AVM,4
3229,RIML,BAGL,2
3230,RIML,BAGR,2
3231,RIML,CEPDR,3
3232,RIML,DVA,14
3233,RIML,FLPL,14
3234,RIML,FLPR,3
3235,RIML,OLLL,2
3236,RIML,OLLR,3
3237,RIML,PVNL,11
3238,RIML,PVNR,33
3239,RIML,PVPL,12
3240,RIML,RICL,10
3241,RIML,RICR,14
3242,RIML,RID,1
3243,RIML,RIFL,60
3244,RIML,RIGL,24
3245,RIML,RIGR,2
3246,RIML,RIR,2
3247,RIML,RIS,37
3248,RIML,RIVL,66
3249,RIML,RMEV,10
3250,RIML,RMFL,69
3251,RIML,RMFR,59
3252,RIML,SIADL,71
3253,RIML,SIADR,5
3254,RIML,SIAVL,9
3255,RIML,SIBDL,10
3256,RIML,SIBDR,2
3257,RIML,SIBVL,43
3258,RIML,SIBVR,6
3259,RIML,SMBDL,19
3260,RIML,SMDDL,47
3261,RIML,SMDDR,66
3262,RIML,SMDVL,38
3263,RIML,SMDVR,24
3264,RIML,URYDL,2
3265,RIML,URYVL,11
3266,RIML,VB01,64
3267,RIMR,ADAL,4
3268,RIMR,ADAR,78
3269,RIMR,ADFR,18
3270,RIMR,AINL,10
3271,RIMR,ALNL,9
3272,RIMR,AQR,1
3273,RIMR,AUAR,24
3274,RIMR,AVEL,45
3275,RIMR,AVER,29
3276,RIMR,AVFR,1
3277,RIMR,AVHL,13
3278,RIMR,AVJL,45
3279,RIMR,AVKL,31
3280,RIMR,AVKR,67
3281,RIMR,AWAR,1
3282,RIMR,BAGL,1
3283,RIMR,BAGR,6
3284,RIMR,BDUR,2
3285,RIMR,CEPDL,2
3286,RIMR,CEPVL,2
3287,RIMR,DVA,33
3288,RIMR,DVC,1
3289,RIMR,FLPL,1
3290,RIMR,OLLL,2
3291,RIMR,OLLR,1
3292,RIMR,PVNL,4
3293,RIMR,PVNR,17
3294,RIMR,PVPR,18
3295,RIMR,RICL,32
3296,RIMR,RICR,5
3297,RIMR,RIFR,57
3298,RIMR,RIGL,22
3299,RIMR,RIGR,22
3300,RIMR,RIML,19
3301,RIMR,RIS,35
3302,RIMR,RIVL,1
3303,RIMR,RIVR,33
3304,RIMR,RMED,1
3305,RIMR,RMFL,60
3306,RIMR,RMFR,88
3307,RIMR,SDQR,6
3308,RIMR,SIADL,4
3309,RIMR,SIADR,51
3310,RIMR,SIAVR,16
3311,RIMR,SIBDL,2
3312,RIMR,SIBDR,19
3313,RIMR,SIBVL,10
3314,RIMR,SIBVR,16
3315,RIMR,SMBDR,2
3316,RIMR,SMDDL,59
3317,RIMR,SMDDR,75
3318,RIMR,SMDVL,21
3319,RIMR,SMDVR,32
3320,RIMR,VB01,1
3321,RIPL,RIPR,11
3322,RIPL,RMED,21
3323,RIPL,RMEL,21
3324,RIPL,RMER,17
3325,RIPL,RMEV,9
3326,RIPL,URBL,3
3327,RIPR,RMED,23
3328,RIPR,RMEL,18
3329,RIPR,RMER,20
3330,RIPR,RMEV,10
3331,RIR,PVQR,1
3332,RIR,RMEV,10
3333,RIS,ADAL,1
3334,RIS,AIMR,19
3335,RIS,AVJL,39
3336,RIS,AVKL,94
3337,RIS,AVKR,143
3338,RIS,AVL,141
3339,RIS,BAGR,2
3340,RIS,BDUR,8
3341,RIS,CEPDL,11
3342,RIS,CEPDR,14
3343,RIS,CEPVL,22
3344,RIS,CEPVR,31
3345,RIS,FLPL,12
3346,RIS,FLPR,28
3347,RIS,IL1DR,2
3348,RIS,IL1VL,3
3349,RIS,OLLR,8
3350,RIS,OLQDR,5
3351,RIS,OLQVL,8
3352,RIS,OLQVR,13
3353,RIS,PVNL,12
3354,RIS,PVNR,3
3355,RIS,PVQR,35
3356,RIS,RICL,18
3357,RIS,RICR,40
3358,RIS,RIFR,37
3359,RIS,RIR,12
3360,RIS,RMED,16
3361,RIS,RMEL,5
3362,RIS,RMER,19
3363,RIS,RMEV,48
3364,RIS,URAVL,2
3365,RIS,URYDL,2
3366,RIS,URYDR,3
3367,RIS,URYVL,16
3368,RIS,URYVR,16
3369,RIS,VB01,1
3370,RIVL,ADAL,8
3371,RIVL,ADAR,3
3372,RIVL,ADEL,44
3373,RIVL,ADER,36
3374,RIVL,AFDL,6
3375,RIVL,AINL,27
3376,RIVL,AINR,5
3377,RIVL,ALNL,2
3378,RIVL,ALNR,4
3379,RIVL,AQR,1
3380,RIVL,AVEL,16
3381,RIVL,AVER,4
3382,RIVL,AVHL,34
3383,RIVL,AVKL,72
3384,RIVL,AVKR,27
3385,RIVL,AVL,8
3386,RIVL,BAGL,10
3387,RIVL,BAGR,15
3388,RIVL,CEPVR,14
3389,RIVL,DVA,13
3390,RIVL,DVC,49
3391,RIVL,FLPL,8
3392,RIVL,FLPR,1
3393,RIVL,IL1L,16
3394,RIVL,OLLL,9
3395,RIVL,PLNL,4
3396,RIVL,PVR,5
3397,RIVL,PVT,20
3398,RIVL,RICL,17
3399,RIVL,RICR,39
3400,RIVL,RID,2
3401,RIVL,RIGR,27
3402,RIVL,RIH,30
3403,RIVL,RIR,35
3404,RIVL,RIS,22
3405,RIVL,RMFL,4
3406,RIVL,RMFR,70
3407,RIVL,SDQR,52
3408,RIVL,SIADR,4
3409,RIVL,SIAVR,55
3410,RIVL,SIBDL,16
3411,RIVL,SIBDR,27
3412,RIVL,SIBVL,2
3413,RIVL,SMDDR,88
3414,RIVL,SMDVL,103
3415,RIVL,SMDVR,20
3416,RIVL,URYDL,4
3417,RIVL,URYDR,4
3418,RIVR,ADAL,4
3419,RIVR,ADAR,3
3420,RIVR,ADEL,37
3421,RIVR,ADER,26
3422,RIVR,AINL,12
3423,RIVR,AINR,27
3424,RIVR,ALNL,3
3425,RIVR,ALNR,6
3426,RIVR,AQR,3
3427,RIVR,ASEL,7
3428,RIVR,AUAR,7
3429,RIVR,AVER,7
3430,RIVR,AVHR,36
3431,RIVR,AVKL,5
3432,RIVR,AVKR,44
3433,RIVR,AVL,12
3434,RIVR,BAGL,9
3435,RIVR,BAGR,8
3436,RIVR,CEPVL,6
3437,RIVR,DVC,47
3438,RIVR,FLPR,11
3439,RIVR,IL1R,21
3440,RIVR,OLLR,7
3441,RIVR,PLNR,9
3442,RIVR,PVR,8
3443,RIVR,PVT,16
3444,RIVR,RICL,56
3445,RIVR,RICR,26
3446,RIVR,RID,1
3447,RIVR,RIGL,24
3448,RIVR,RIH,12
3449,RIVR,RIR,16
3450,RIVR,RIS,17
3451,RIVR,RIVL,75
3452,RIVR,RMED,3
3453,RIVR,RMEV,6
3454,RIVR,RMFL,29
3455,RIVR,RMFR,22
3456,RIVR,SDQL,8
3457,RIVR,SDQR,41
3458,RIVR,SIADL,8
3459,RIVR,SIAVL,55
3460,RIVR,SIBDL,5
3461,RIVR,SIBDR,17
3462,RIVR,SMDDL,71
3463,RIVR,SMDVL,3
3464,RIVR,SMDVR,89
3465,RIVR,URBR,8
3466,RIVR,URYDL,5
3467,RIVR,URYDR,3
3468,RIVR,VB01,20
3469,RMDDL,ADEL,1
3470,RMDDL,ADER,3
3471,RMDDL,ALMR,12
3472,RMDDL,ALNL,9
3473,RMDDL,ALNR,21
3474,RMDDL,AVER,25
3475,RMDDL,AVL,15
3476,RMDDL,BDUR,1
3477,RMDDL,CEPDR,26
3478,RMDDL,CEPVL,54
3479,RMDDL,IL1DR,27
3480,RMDDL,IL1L,17
3481,RMDDL,IL1R,32
3482,RMDDL,IL1VL,39
3483,RMDDL,IL2DL,2
3484,RMDDL,IL2DR,12
3485,RMDDL,IL2VL,5
3486,RMDDL,OLLL,39
3487,RMDDL,OLLR,10
3488,RMDDL,OLQDL,17
3489,RMDDL,OLQDR,23
3490,RMDDL,OLQVL,5
3491,RMDDL,RICL,1
3492,RMDDL,RICR,37
3493,RMDDL,RID,6
3494,RMDDL,RIMR,8
3495,RMDDL,RIPR,2
3496,RMDDL,RIS,10
3497,RMDDL,RIVR,55
3498,RMDDL,RMDL,30
3499,RMDDL,RMDR,39
3500,RMDDL,RMDVL,21
3501,RMDDL,RMDVR,110
3502,RMDDL,RMED,22
3503,RMDDL,RMEL,11
3504,RMDDL,RMEV,36
3505,RMDDL,SDQR,11
3506,RMDDL,SIADL,23
3507,RMDDL,SIADR,18
3508,RMDDL,SIAVR,11
3509,RMDDL,SIBDL,8
3510,RMDDL,SIBVL,34
3511,RMDDL,SIBVR,16
3512,RMDDL,SMBDL,19
3513,RMDDL,SMBDR,10
3514,RMDDL,SMBVL,1
3515,RMDDL,SMBVR,1
3516,RMDDL,SMDDL,75
3517,RMDDL,SMDDR,9
3518,RMDDL,SMDVR,63
3519,RMDDL,URADR,7
3520,RMDDL,URAVL,3
3521,RMDDL,URBL,3
3522,RMDDL,URBR,23
3523,RMDDL,URYDR,13
3524,RMDDL,URYVL,22
3525,RMDDR,ADEL,7
3526,RMDDR,ALA,1
3527,RMDDR,ALML,5
3528,RMDDR,ALNL,11
3529,RMDDR,AVEL,35
3530,RMDDR,AVL,9
3531,RMDDR,CEPDL,33
3532,RMDDR,CEPDR,5
3533,RMDDR,CEPVR,76
3534,RMDDR,IL1DL,22
3535,RMDDR,IL1L,24
3536,RMDDR,IL1R,24
3537,RMDDR,IL1VR,46
3538,RMDDR,IL2DL,4
3539,RMDDR,IL2VR,15
3540,RMDDR,OLLL,9
3541,RMDDR,OLLR,56
3542,RMDDR,OLQDL,24
3543,RMDDR,OLQDR,14
3544,RMDDR,OLQVR,17
3545,RMDDR,PVNL,1
3546,RMDDR,RICL,26
3547,RMDDR,RICR,5
3548,RMDDR,RIH,3
3549,RMDDR,RIPR,5
3550,RMDDR,RIR,19
3551,RMDDR,RIS,44
3552,RMDDR,RIVL,56
3553,RMDDR,RMDDL,27
3554,RMDDR,RMDL,41
3555,RMDDR,RMDR,20
3556,RMDDR,RMDVL,102
3557,RMDDR,RMDVR,16
3558,RMDDR,RMED,17
3559,RMDDR,RMER,9
3560,RMDDR,RMEV,29
3561,RMDDR,SDQL,3
3562,RMDDR,SDQR,12
3563,RMDDR,SIADL,17
3564,RMDDR,SIADR,30
3565,RMDDR,SIAVL,8
3566,RMDDR,SIBDR,7
3567,RMDDR,SIBVL,21
3568,RMDDR,SIBVR,22
3569,RMDDR,SMBDL,13
3570,RMDDR,SMBDR,28
3571,RMDDR,SMBVL,1
3572,RMDDR,SMDDR,66
3573,RMDDR,SMDVL,64
3574,RMDDR,URADL,5
3575,RMDDR,URADR,1
3576,RMDDR,URAVR,2
3577,RMDDR,URBL,16
3578,RMDDR,URBR,1
3579,RMDDR,URYDL,19
3580,RMDDR,URYDR,1
3581,RMDDR,URYVR,44
3582,RMDL,ADEL,26
3583,RMDL,ADER,14
3584,RMDL,AIML,4
3585,RMDL,ALML,4
3586,RMDL,ALNR,16
3587,RMDL,ASJL,4
3588,RMDL,AVEL,27
3589,RMDL,AVKL,33
3590,RMDL,AVKR,29
3591,RMDL,BDUL,4
3592,RMDL,CEPDL,24
3593,RMDL,CEPDR,5
3594,RMDL,CEPVL,36
3595,RMDL,CEPVR,9
3596,RMDL,DVC,1
3597,RMDL,IL1L,30
3598,RMDL,IL1R,20
3599,RMDL,OLLL,18
3600,RMDL,OLLR,21
3601,RMDL,OLQDR,1
3602,RMDL,PLNL,1
3603,RMDL,PVNL,5
3604,RMDL,PVNR,4
3605,RMDL,PVR,3
3606,RMDL,RICL,5
3607,RMDL,RICR,9
3608,RMDL,RIFL,5
3609,RMDL,RIML,31
3610,RMDL,RIMR,31
3611,RMDL,RIS,40
3612,RMDL,RIVL,52
3613,RMDL,RMEL,9
3614,RMDL,RMER,14
3615,RMDL,RMFL,17
3616,RMDL,RMFR,16
3617,RMDL,SDQL,5
3618,RMDL,SDQR,3
3619,RMDL,SIADL,27
3620,RMDL,SIADR,7
3621,RMDL,SIAVL,9
3622,RMDL,SIAVR,47
3623,RMDL,SIBDL,7
3624,RMDL,SIBDR,21
3625,RMDL,SIBVL,14
3626,RMDL,SIBVR,22
3627,RMDL,SMBVL,6
3628,RMDL,SMBVR,22
3629,RMDL,SMDDL,16
3630,RMDL,SMDDR,28
3631,RMDL,SMDVL,21
3632,RMDL,SMDVR,9
3633,RMDL,URBL,13
3634,RMDL,URBR,11
3635,RMDL,URYVR,2
3636,RMDL,VB01,2
3637,RMDR,ADEL,3
3638,RMDR,ADER,35
3639,RMDR,AIMR,16
3640,RMDR,ALA,17
3641,RMDR,ALMR,2
3642,RMDR,ALNL,5
3643,RMDR,ASJR,5
3644,RMDR,AVER,64
3645,RMDR,AVFL,13
3646,RMDR,AVKL,42
3647,RMDR,AVKR,42
3648,RMDR,AVL,1
3649,RMDR,CEPDL,5
3650,RMDR,CEPDR,11
3651,RMDR,CEPVL,5
3652,RMDR,CEPVR,25
3653,RMDR,IL1L,13
3654,RMDR,IL1R,37
3655,RMDR,OLLL,3
3656,RMDR,OLLR,16
3657,RMDR,OLQDR,2
3658,RMDR,PVQR,5
3659,RMDR,PVT,4
3660,RMDR,RICL,23
3661,RMDR,RICR,12
3662,RMDR,RIFR,2
3663,RMDR,RIML,33
3664,RMDR,RIMR,25
3665,RMDR,RIS,51
3666,RMDR,RIVR,45
3667,RMDR,RMDL,63
3668,RMDR,RMEV,1
3669,RMDR,RMFL,34
3670,RMDR,RMFR,26
3671,RMDR,SIADL,8
3672,RMDR,SIADR,26
3673,RMDR,SIAVL,40
3674,RMDR,SIAVR,3
3675,RMDR,SIBDL,15
3676,RMDR,SIBDR,1
3677,RMDR,SIBVL,34
3678,RMDR,SIBVR,4
3679,RMDR,SMBDL,1
3680,RMDR,SMBVL,10
3681,RMDR,SMBVR,10
3682,RMDR,SMDDL,21
3683,RMDR,SMDDR,31
3684,RMDR,SMDVL,12
3685,RMDR,SMDVR,15
3686,RMDR,URBR,9
3687,RMDR,VB01,3
3688,RMDVL,ALNL,1
3689,RMDVL,AVEL,6
3690,RMDVL,AVER,15
3691,RMDVL,AVKL,11
3692,RMDVL,BAGL,9
3693,RMDVL,CEPDL,25
3694,RMDVL,CEPVR,13
3695,RMDVL,DVA,5
3696,RMDVL,IL1DL,27
3697,RMDVL,IL1L,31
3698,RMDVL,IL1R,26
3699,RMDVL,IL1VR,20
3700,RMDVL,IL2DL,4
3701,RMDVL,IL2VR,1
3702,RMDVL,OLLL,28
3703,RMDVL,OLLR,6
3704,RMDVL,OLQDL,10
3705,RMDVL,OLQVR,21
3706,RMDVL,PLNL,69
3707,RMDVL,RICL,6
3708,RMDVL,RIPL,1
3709,RMDVL,RIS,6
3710,RMDVL,RIVL,30
3711,RMDVL,RMDL,51
3712,RMDVL,RMDR,40
3713,RMDVL,RMED,27
3714,RMDVL,RMEL,1
3715,RMDVL,RMER,1
3716,RMDVL,RMEV,21
3717,RMDVL,RMFR,25
3718,RMDVL,SDQR,30
3719,RMDVL,SIADL,17
3720,RMDVL,SIAVL,3
3721,RMDVL,SIAVR,93
3722,RMDVL,SIBDR,72
3723,RMDVL,SIBVL,2
3724,RMDVL,SIBVR,21
3725,RMDVL,SMBDL,4
3726,RMDVL,SMBDR,2
3727,RMDVL,SMBVR,69
3728,RMDVL,SMDDR,11
3729,RMDVL,SMDVL,19
3730,RMDVL,SMDVR,3
3731,RMDVL,URAVR,9
3732,RMDVL,URYDL,20
3733,RMDVL,URYVR,25
3734,RMDVR,ADAR,2
3735,RMDVR,ALNL,3
3736,RMDVR,AVEL,20
3737,RMDVR,AVER,12
3738,RMDVR,AVJL,2
3739,RMDVR,BAGR,12
3740,RMDVR,CEPDR,23
3741,RMDVR,CEPVL,40
3742,RMDVR,DVA,1
3743,RMDVR,IL1DR,23
3744,RMDVR,IL1L,23
3745,RMDVR,IL1R,25
3746,RMDVR,IL1VL,21
3747,RMDVR,IL2DR,1
3748,RMDVR,IL2VL,10
3749,RMDVR,OLLL,4
3750,RMDVR,OLLR,26
3751,RMDVR,OLQDR,6
3752,RMDVR,OLQVL,19
3753,RMDVR,PLNR,39
3754,RMDVR,RICL,10
3755,RMDVR,RICR,12
3756,RMDVR,RIVR,51
3757,RMDVR,RMDL,60
3758,RMDVR,RMDR,51
3759,RMDVR,RMDVL,26
3760,RMDVR,RMED,37
3761,RMDVR,RMEL,1
3762,RMDVR,RMER,9
3763,RMDVR,RMEV,24
3764,RMDVR,RMFL,3
3765,RMDVR,SDQR,7
3766,RMDVR,SIADL,10
3767,RMDVR,SIADR,28
3768,RMDVR,SIAVL,85
3769,RMDVR,SIAVR,7
3770,RMDVR,SIBDR,14
3771,RMDVR,SIBVL,40
3772,RMDVR,SIBVR,15
3773,RMDVR,SMBDR,13
3774,RMDVR,SMBVL,80
3775,RMDVR,SMBVR,12
3776,RMDVR,SMDDR,6
3777,RMDVR,SMDVL,3
3778,RMDVR,SMDVR,16
3779,RMDVR,URADR,3
3780,RMDVR,URAVL,13
3781,RMDVR,URYDR,20
3782,RMDVR,URYVL,11
3783,RMED,RMEL,73
3784,RMED,RMER,44
3785,RMED,RMEV,81
3786,RMEL,RMER,24
3787,RMEL,URBL,1
3788,RMEV,RMEL,50
3789,RMEV,RMER,74
3790,RMFL,AINL,8
3791,RMFL,AVKL,66
3792,RMFL,AVKR,60
3793,RMFL,AVL,13
3794,RMFL,BAGL,15
3795,RMFL,CEPDR,2
3796,RMFL,CEPVR,31
3797,RMFL,DVC,43
3798,RMFL,FLPR,8
3799,RMFL,IL1DR,3
3800,RMFL,IL1VR,3
3801,RMFL,IL2DR,3
3802,RMFL,IL2VR,4
3803,RMFL,OLLL,15
3804,RMFL,OLLR,1
3805,RMFL,OLQDR,4
3806,RMFL,OLQVR,11
3807,RMFL,RICR,7
3808,RMFL,RIGL,52
3809,RMFL,RIGR,10
3810,RMFL,RMED,9
3811,RMFL,RMER,1
3812,RMFL,URAVR,1
3813,RMFL,URYDL,1
3814,RMFL,URYDR,3
